customer_id,first_name,last_name,date_of_birth,gender,email_domain,area_code,exchange,subscriber,street_number,street_name,street_type,city,state,zip_code,annual_income,employment_status,employment_length_years,housing_status,customer_since,social_data_share,linked_in_url,twitter_url,facebook_url,youtube_url,youtube_monetized
CUST00763,Jane,Hawkins,1993-10-23,Other,hotmail.co.uk,10652,3707,9397,88,Anthony greens,pass,Fionaville,Glamorgan,B5W 2NX,31953.69,Unemployed,15,Own,2023-01-09,0,,https://www.webb-brookes.com/,,,1.0
CUST00764,Elliot,Bailey,1994-04-10,Female,hotmail.co.uk,79515,8404,9284,7,Jones ville,motorway,Timothychester,Flintshire,W46 7XP,21044.73,Employed,21,Council Housing,2022-07-19,0,http://owens.biz/,,,http://www.andrews.com/,0.0
CUST00765,Kate,Barker,1968-10-28,Female,hotmail.com,71687,1028,4748,5,Pearce court,radial,Callumborough,East Ayrshire,G1 4PX,30711.02,Unemployed,15,Rent,2018-01-14,1,https://bailey.com/,http://graham.com/,https://sheppard.co.uk/,https://may.org/,1.0
CUST00766,Raymond,Johnson,1979-04-21,Male,yahoo.co.uk,69207,4453,2844,2,Weston manor,square,Lake Gemma,Fife,FY9M 4TZ,30994.9,Unemployed,0,Rent,2016-05-10,1,,https://rose-ward.info/,http://brown.net/,http://www.weston.com/,
CUST00767,Jill,Woods,1999-11-04,Other,yahoo.co.uk,67824,1690,4160,388,Conor throughway,plains,Joannaburgh,Stirling,L32 8NS,45874.19,Employed,26,Rent,2022-02-20,0,http://thomas.com/,,https://www.cross.com/,,1.0
CUST00768,Carly,Wilson,1981-01-21,Female,outlook.com,14554,9730,6083,7,Smith mews,summit,Jonesstad,East Ayrshire,PA8 7DP,38081.4,Employed,0,Own,2023-05-17,0,http://www.ross.net/,http://morgan.org/,https://www.williams-elliott.co.uk/,https://watson.info/,1.0
CUST00769,Judith,Baldwin,1962-05-28,Female,yahoo.co.uk,24809,0170,0674,49,Carolyn overpass,crossing,Jonesfort,East Lothian,SP8A 0GN,32258.33,Student,3,Own,2025-03-17,0,http://www.davies.net/,http://www.oneill-ashton.com/,,https://brown.com/,
CUST00770,William,Hobbs,1975-01-20,Female,hotmail.co.uk,35431,8759,3986,9,Harriet camp,manor,North Martyn,Carmarthenshire,NW63 3XD,43004.79,Self-Employed,7,Council Housing,2022-01-03,0,http://leach.org/,https://mason-grant.com/,,https://www.whitehouse.co.uk/,
CUST00771,Mohammed,Williams,1971-05-06,Female,hotmail.com,73018,7521,8267,59,Clarke mill,mountain,Lake Alexandrahaven,Armagh,KA0 3NR,16459.32,Student,22,Council Housing,2021-01-20,0,,,https://osborne.com/,,0.0
CUST00772,Garry,Marshall,1995-10-02,Other,yahoo.co.uk,16462,1100,8703,2,George passage,corners,East Sara,West Dunbartonshire,G74 5LQ,41404.34,Student,17,Council Housing,2020-03-29,0,https://williams.org/,http://roberts-warren.co.uk/,https://www.webster-miles.biz/,,
CUST00773,Nicole,Cooper,1998-02-05,Female,hotmail.co.uk,20613,0878,8156,10,Janet extension,extension,Timothyborough,North Yorkshire,KT2 4JU,52915.43,Self-Employed,3,Rent,2018-07-14,0,http://wood.com/,https://www.thomas.com/,http://www.pope.com/,,
CUST00774,Hayley,Austin,1986-06-15,Other,outlook.com,67830,6848,2084,653,Green port,greens,West Sophieside,West Berkshire,HS9H 0EB,27091.71,Employed,14,Council Housing,2023-04-10,0,https://www.price.info/,http://www.jones-briggs.com/,,http://www.holt.com/,
CUST00775,Irene,Pope,1971-12-25,Female,yahoo.co.uk,54495,2396,2679,09,Kelly fords,mountain,East Marian,Derry and Londonderry,W6 8AH,50943.76,Unemployed,34,Rent,2022-03-22,0,,http://king.co.uk/,,,
CUST00776,Justin,Wright,2001-01-09,Male,hotmail.com,50584,9351,6070,435,Holly landing,rest,North Jennifer,Leicestershire,WR10 5RH,28246.44,Unemployed,0,Council Housing,2016-09-18,0,https://wright.biz/,https://www.wilkinson.com/,https://www.wright-king.net/,,1.0
CUST00777,Denise,Bryant,1988-05-24,Male,outlook.com,80965,7854,4856,32,Cole inlet,corner,Lake Dannychester,Monmouthshire,W70 5RG,54254.34,Student,25,Own,2022-01-17,1,https://www.george.org/,http://www.doherty.biz/,,,0.0
CUST00778,Frank,Warren,1988-02-28,Other,outlook.com,60664,1493,3479,10,Michael drive,vista,North Simontown,Northumberland,S66 7XA,39700.43,Student,9,Rent,2024-01-23,1,https://garner-bell.org/,http://watson.info/,https://kennedy.org/,,
CUST00779,Bryan,McDonald,1970-06-05,Other,hotmail.com,12291,1624,6083,86,Allen oval,summit,Johnmouth,Fife,E23 1PJ,18013.59,Unemployed,36,Council Housing,2020-01-21,0,https://webb.com/,http://www.quinn.biz/,https://cooper.com/,,1.0
CUST00780,Kathryn,Edwards,1972-07-11,Male,outlook.com,78602,1499,9705,445,Elliot island,drive,North Ashleyton,Scottish Borders,W07 3SA,44700.93,Student,13,Rent,2020-04-25,1,http://www.andrews.com/,http://henderson-jenkins.com/,http://www.bartlett.com/,,0.0
CUST00781,Lynn,Williams,1979-10-21,Other,yahoo.com,56862,3929,3895,7,Woods center,hollow,Joneston,West Sussex,L0S 6FT,33445.03,Student,34,Rent,2019-08-25,0,,,,http://dobson-fraser.com/,1.0
CUST00782,Robin,Doherty,1970-01-12,Other,outlook.com,22506,7503,0104,33,Julie track,cape,Port Kimberleyshire,Somerset,BH9 0BW,16533.33,Student,1,Own,2023-08-06,0,https://hill.com/,,http://www.gallagher-hall.biz/,https://owen-williams.com/,1.0
CUST00783,Graeme,Morgan,1998-12-22,Other,yahoo.com,75019,6095,7779,1,Howard causeway,highway,New Jacqueline,Fermanagh,S23 7PQ,32758.99,Student,1,Council Housing,2018-11-21,1,http://mistry.info/,,https://www.wong.biz/,https://wilkins.com/,
CUST00784,Clifford,Bennett,2002-04-01,Other,yahoo.co.uk,58973,8761,7498,8,James rest,well,Youngland,Montgomeryshire,B1H 8TF,23327.44,Self-Employed,21,Rent,2023-03-06,1,http://www.skinner.com/,https://miah.com/,,http://patel.com/,
CUST00785,Sophie,Johnson,1992-03-06,Other,yahoo.co.uk,54352,0732,0564,1,Khan common,street,Lake Hilaryview,Anglesey,E18 7AD,16761.22,Student,18,Own,2025-01-19,1,https://www.brown-newton.com/,https://www.french.com/,,http://poole-harper.org/,
CUST00786,Kimberley,Knight,1976-10-30,Male,gmail.com,50540,1453,8402,2,Peters lane,spur,East Lewisside,Cumbria,SY67 5GT,24538.63,Self-Employed,35,Rent,2018-09-06,1,,,https://dodd-singh.org/,http://jones-hart.com/,0.0
CUST00787,Thomas,Barton,1997-04-19,Male,yahoo.com,63443,5349,0227,46,Alex forks,path,Abigailville,Oxfordshire,WV05 7PF,50647.69,Student,24,Rent,2018-03-08,1,http://www.gregory.com/,http://thomson.co.uk/,https://www.kay.net/,https://www.atkins.com/,
CUST00788,Ryan,James,1967-12-10,Other,gmail.com,63836,9785,5942,318,Griffiths manor,locks,East Clifford,Norfolk,B9B 5LE,33442.73,Employed,11,Rent,2021-11-12,0,http://james.co.uk/,https://www.bennett.com/,,,0.0
CUST00789,Ryan,Curtis,1988-08-01,Female,hotmail.com,76512,5629,9476,5,Williams streets,viaduct,Vanessachester,Durham,M98 3NL,34703.47,Employed,9,Own,2017-01-28,1,https://roberts-watts.org/,http://www.davies-baker.com/,https://www.andrews-mitchell.co.uk/,http://www.mcdonald.biz/,0.0
CUST00790,Charlene,Slater,1988-02-14,Female,yahoo.co.uk,47868,8269,4191,994,Moss crossing,vista,South Gerardburgh,Radnorshire,M2 7NA,49006.61,Unemployed,21,Own,2020-06-18,1,https://www.lee.co.uk/,,,https://www.nicholls.com/,
CUST00791,Leigh,Price,1978-03-16,Other,yahoo.com,89100,6315,0354,064,Hilary pines,estate,Port Rebecca,Highland,M8J 6ZD,54061.37,Student,22,Own,2024-07-25,0,https://faulkner.com/,http://www.pearce-howells.org/,http://cole.info/,http://www.khan-dixon.com/,
CUST00792,Margaret,Archer,1976-02-21,Female,hotmail.co.uk,05716,6146,8677,953,Mohammad river,mission,Robinborough,Cornwall,S19 2RA,45026.99,Employed,2,Own,2019-08-20,1,https://www.hyde.com/,,http://www.wilkinson-patterson.net/,http://www.hooper-ford.biz/,0.0
CUST00793,Danny,Powell,1996-06-20,Other,gmail.com,46120,8139,2048,93,Wood throughway,course,East Marc,Worcestershire,WA93 7QZ,25639.21,Self-Employed,22,Council Housing,2015-07-14,0,http://www.clarke.org/,http://www.henry.com/,,https://young-edwards.co.uk/,1.0
CUST00794,Lynn,Gregory,1962-10-10,Other,outlook.com,49113,8313,0476,9,Young manor,corners,Paulaville,East Ayrshire,E0 9ZN,40984.28,Unemployed,38,Rent,2017-12-27,0,http://www.collins.info/,,,,0.0
CUST00795,Leanne,Jackson,1982-10-03,Female,outlook.com,20108,0194,4941,85,Jones parks,cape,East Carole,Hampshire,L1A 5TD,11690.03,Student,7,Rent,2017-01-04,1,http://smith.com/,http://day.com/,https://www.parker-jenkins.biz/,http://www.bell.biz/,0.0
CUST00796,Yvonne,Harris,1963-12-04,Female,hotmail.co.uk,76896,5810,1176,251,Shah underpass,village,North Dylanchester,Cheshire,FY6 5BW,32568.73,Self-Employed,35,Council Housing,2020-07-12,0,,https://www.morris-brown.com/,,http://www.jones-bryant.net/,
CUST00797,Chloe,Moore,1989-06-10,Female,hotmail.com,63228,7002,7088,2,Davis greens,court,Spencerbury,Flintshire,DT4 8YF,46760.05,Self-Employed,14,Own,2020-08-24,1,https://elliott-horton.co.uk/,https://www.scott.com/,http://www.king.com/,http://www.adams-robinson.com/,
CUST00798,Glenn,Harper,1988-08-31,Female,yahoo.com,58099,8655,9279,13,Leonard locks,islands,New Roystad,North Ayrshire,M6 2BE,19670.98,Employed,8,Council Housing,2019-12-06,1,http://franklin.com/,https://roberts.biz/,,http://www.holland.com/,1.0
CUST00799,Chloe,Nelson,1980-06-11,Female,hotmail.co.uk,32155,2400,2287,408,Patel rue,oval,Barrybury,Glamorgan,B2 4GE,39490.07,Employed,6,Own,2020-07-18,0,http://cooper.com/,,,https://brooks-begum.info/,1.0
CUST00800,Carly,Johnson,2001-01-26,Male,outlook.com,92055,8159,2903,0,Joyce underpass,avenue,New George,Devon,M0 5QY,29273.31,Student,25,Own,2023-05-20,1,https://www.barton.com/,,,https://singh.com/,1.0
CUST00801,Josh,Bennett,2002-07-29,Male,yahoo.co.uk,50823,8073,6387,0,Mohammed flats,pine,Port Dean,Hampshire,BN49 3FU,44739.44,Unemployed,3,Own,2020-05-23,1,http://www.parsons-parry.org/,http://moore-parker.com/,http://www.buckley.com/,https://www.morris-greenwood.com/,1.0
CUST00802,Damian,Knowles,1994-12-08,Female,outlook.com,73749,2146,6348,4,Eileen knoll,mountain,Adamsside,Derbyshire,LD4W 2HZ,27676.93,Employed,26,Own,2022-09-17,0,,,,https://kent.com/,
CUST00803,Ruth,Smith,1999-10-19,Female,gmail.com,74574,6435,8304,8,Brennan garden,circles,East Sophiestad,Antrim,ME4 4NZ,38117.61,Unemployed,6,Council Housing,2018-10-27,1,https://wilson-harding.com/,https://www.smith.net/,,https://richards.org/,1.0
CUST00804,Dennis,Phillips,2001-02-18,Other,outlook.com,47935,8892,2177,94,Joel greens,oval,Pratttown,Tyne and Wear,DT3 6YT,56564.12,Student,11,Own,2017-02-19,0,https://www.matthews-james.com/,http://howe.com/,https://www.walters.net/,,0.0
CUST00805,Kimberley,Hawkins,1991-08-31,Other,hotmail.co.uk,35639,3510,9479,9,Eileen locks,trail,South Victoriaberg,Tyrone,PO0V 9FY,53364.1,Unemployed,20,Rent,2022-02-11,1,https://www.forster.info/,https://www.patel.info/,http://brown.com/,https://www.bailey-moore.com/,
CUST00806,Carolyn,Chapman,1994-02-23,Male,yahoo.com,11752,1664,1651,58,Simmons falls,vista,Evansfort,Cumbria,DN8 3YG,45652.03,Student,32,Own,2018-10-12,0,https://www.whitehead.org/,http://miller-allen.com/,https://thompson-kelly.com/,,0.0
CUST00807,Kirsty,Fisher,1977-03-27,Male,gmail.com,05472,8916,6002,0,Eileen gateway,spurs,Brookesberg,Nottinghamshire,G2D 5GF,25525.92,Student,5,Rent,2015-12-02,1,,,,,
CUST00808,Mandy,Kemp,1970-08-28,Other,hotmail.com,62120,2551,8975,720,Nigel heights,square,Port Mark,Breconshire,M3 8WQ,29761.82,Student,32,Own,2024-05-29,0,https://foster.com/,,https://www.sullivan.com/,,
CUST00809,Darren,Smith,1998-10-13,Female,gmail.com,11364,2779,7039,773,Katherine alley,way,West Georgeview,Stirling,G69 4EA,47860.16,Self-Employed,3,Own,2019-11-28,1,http://www.begum.co.uk/,https://patel.com/,https://rice.com/,http://berry-frost.com/,
CUST00810,Holly,Lloyd,1980-12-19,Other,gmail.com,15617,1740,4069,54,Julian trail,falls,O'Connortown,Stirling,N0 2ZW,22648.41,Unemployed,19,Own,2018-11-09,0,http://www.tucker.com/,https://www.king-greenwood.com/,http://hughes.com/,,
CUST00811,Gordon,Howells,1968-11-28,Female,hotmail.co.uk,34512,1602,6955,1,Alan square,view,Phillipland,Anglesey,N6 7XP,52494.31,Unemployed,22,Rent,2022-12-18,0,http://www.ford-turner.com/,http://www.dixon.net/,https://www.price-matthews.com/,https://forster.com/,
CUST00812,Elliot,Henderson,1982-04-10,Female,hotmail.co.uk,69043,6026,2077,30,Hugh forks,brooks,New Gerald,Northumberland,S77 5FY,45112.79,Unemployed,33,Council Housing,2023-10-22,1,http://henderson.com/,https://www.wilkins.com/,,http://peacock.co.uk/,
CUST00813,Hollie,Brown,1964-10-16,Other,yahoo.co.uk,74221,0168,4607,7,Kevin inlet,canyon,Lake Antony,West Dunbartonshire,AL4 0EG,38524.28,Unemployed,19,Rent,2016-09-12,0,,https://robson-turner.com/,https://www.rees-holt.com/,http://www.brown.net/,1.0
CUST00814,Tracy,Wilkinson,1988-04-29,Other,yahoo.co.uk,75646,3199,3924,78,Craig inlet,spurs,Whitemouth,Cheshire,G3C 3ZS,30750.26,Student,38,Rent,2025-02-18,1,,,https://davies.com/,http://smith.com/,1.0
CUST00815,Rachael,Thompson,1965-04-27,Other,yahoo.com,24061,6958,2562,9,Dixon mews,causeway,Joelton,West Midlands,M14 6PR,26890.52,Student,2,Council Housing,2018-01-19,0,https://www.holloway-ahmed.com/,http://www.walsh-hall.biz/,https://www.russell-lloyd.com/,,
CUST00816,Amber,Campbell,1995-05-30,Female,yahoo.com,47669,8761,9481,406,Edward vista,mount,Joanneland,Derry and Londonderry,M0 7HF,45108.72,Unemployed,2,Council Housing,2020-12-02,0,https://hammond.info/,,http://chadwick-richards.co.uk/,https://begum.com/,
CUST00817,Marcus,Griffiths,1968-03-06,Other,hotmail.co.uk,78647,0653,9045,963,Bryant lakes,dam,Anthonymouth,Cornwall,M5 0RR,59821.22,Student,6,Own,2022-05-07,1,http://lewis.co.uk/,https://www.dawson.net/,http://www.may.com/,http://www.ali.biz/,
CUST00818,Sophie,Coates,1962-05-14,Other,yahoo.com,81498,1153,3426,84,Roberts mews,street,North Hughstad,Breconshire,E6A 4BQ,31606.28,Unemployed,28,Council Housing,2022-11-18,0,https://day-griffin.com/,,https://www.giles.com/,https://www.price.com/,0.0
CUST00819,Kieran,Murphy,1993-04-22,Female,outlook.com,73019,8988,5795,73,Glenn roads,manors,Whiteheadfort,Shetland Islands,E56 3AF,34399.22,Student,28,Council Housing,2019-04-10,1,,http://stevens-bowen.biz/,https://page.info/,,0.0
CUST00820,Lisa,Norris,1985-07-04,Female,hotmail.com,47181,6344,6727,332,Jessica fords,overpass,North Anna,Caernarvonshire,G4D 9WD,23995.8,Employed,8,Own,2017-07-25,1,http://www.jones-holmes.info/,http://oneill-middleton.biz/,http://edwards.com/,http://evans.com/,1.0
CUST00821,Emma,Payne,1966-09-25,Other,hotmail.com,06652,2222,0342,6,Baker extensions,cliff,Daychester,Cardiganshire,W0S 7ZR,23488.68,Unemployed,36,Own,2017-10-29,0,http://www.jones-kennedy.com/,https://ward.com/,http://www.davies-evans.co.uk/,,0.0
CUST00822,Timothy,Lee,1988-02-16,Other,yahoo.co.uk,22086,8348,3444,7,Patel vista,lights,Port Gracefurt,Norfolk,L2 9GZ,57986.63,Unemployed,19,Council Housing,2021-10-08,1,http://www.watson.com/,http://www.roberts.com/,http://owens.co.uk/,http://wallis.net/,1.0
CUST00823,Paula,Stevens,1963-08-16,Other,hotmail.co.uk,45816,0527,8650,384,Alexander court,springs,Kimberleyburgh,Leicestershire,M92 4LA,24254.58,Student,27,Council Housing,2022-03-22,1,https://www.allen-williamson.com/,http://www.hughes.net/,https://www.kay.com/,,
CUST00824,Charlene,Fox,1979-06-20,Other,yahoo.com,11724,0871,3659,92,Jones park,stream,Port Catherine,South Ayrshire,OX2W 4SY,42133.35,Self-Employed,30,Council Housing,2024-07-27,0,,http://www.williams.com/,https://www.campbell.com/,https://cooper.info/,0.0
CUST00825,Jeremy,Warren,1963-01-21,Male,yahoo.com,41026,1938,3972,887,Debra mission,mountain,East Simonport,Kent,W68 9AA,31604.03,Student,32,Council Housing,2023-08-27,0,,https://fraser-hall.info/,,,
CUST00826,Joshua,Butler,1990-11-22,Female,hotmail.co.uk,25399,9544,8892,171,Zoe shores,mission,Paulamouth,South Yorkshire,N9 4RA,32797.52,Self-Employed,24,Council Housing,2024-12-05,0,https://www.smith-taylor.info/,https://www.reed.biz/,,http://clarke.net/,1.0
CUST00827,Jason,Mann,1967-01-14,Male,gmail.com,62198,4919,6619,1,Lambert tunnel,path,Benmouth,Leicestershire,WF6 1ZH,33620.59,Self-Employed,31,Own,2016-06-23,0,,,https://walker-holmes.com/,https://cook.org/,0.0
CUST00828,Yvonne,Martin,1978-01-04,Male,yahoo.com,95133,5516,1888,427,Nicola stream,road,Saundersport,Merionethshire,SS3 8LA,50007.9,Unemployed,16,Rent,2018-11-15,1,https://hudson-alexander.com/,,,https://fletcher.org/,
CUST00829,Marie,Wood,1969-08-03,Male,hotmail.com,28369,0200,1913,640,Wright plains,bypass,Keithhaven,West Sussex,M7 3QB,20729.31,Unemployed,22,Own,2019-06-04,1,http://nicholls.com/,http://stevenson-preston.com/,,http://mason-gregory.com/,
CUST00830,Jeffrey,Wilson,1969-05-28,Other,outlook.com,79211,0581,9768,543,James lights,union,Victorhaven,Lancashire,N4G 7HJ,44572.64,Self-Employed,5,Rent,2019-02-25,1,http://www.briggs.info/,http://gibbons.co.uk/,,,1.0
CUST00831,Edward,Owen,2003-05-05,Male,gmail.com,28194,4146,1435,5,Cox meadow,streets,East Carl,West Lothian,M7U 6BB,19321.45,Employed,10,Own,2023-09-13,1,,https://www.giles.biz/,http://www.duffy-connolly.com/,http://mason.net/,
CUST00832,Rachael,Roberts,1982-03-23,Male,yahoo.co.uk,84695,4001,4201,1,Khan ferry,canyon,Rossview,Merseyside,B82 1ZX,24240.97,Self-Employed,16,Own,2021-07-13,0,https://lewis.com/,https://www.thomas.info/,http://spencer-kelly.com/,,
CUST00833,Donna,Williams,1976-09-14,Female,hotmail.co.uk,89535,3604,4144,250,Jackson gateway,tunnel,Rossfort,Inverclyde,BL1N 0WX,41881.37,Student,6,Own,2015-06-08,0,https://www.cook.com/,https://www.mccarthy.com/,,https://kerr.biz/,1.0
CUST00834,Lorraine,Smith,1980-09-14,Other,gmail.com,18344,3369,8046,6,Kay inlet,roads,North Jasmine,Carmarthenshire,WN63 9ES,39486.5,Employed,16,Council Housing,2021-10-24,0,http://turnbull.org/,,http://holt-doyle.biz/,http://www.francis.com/,1.0
CUST00835,Liam,Harrison,1964-06-24,Male,outlook.com,81103,6870,3812,24,Raymond vista,grove,West Stewartborough,North Ayrshire,M69 7JW,51942.83,Self-Employed,14,Own,2020-03-18,1,,,http://baxter.com/,http://www.welch-king.com/,
CUST00836,Maria,White,1987-07-15,Male,yahoo.com,03230,5555,4367,04,Nicholas brook,parkway,North Juliaburgh,Shetland Islands,YO49 3PY,16165.51,Unemployed,10,Rent,2023-07-11,0,https://phillips-patel.info/,https://www.williams.com/,,http://williams.biz/,
CUST00837,Leigh,Cooper,1973-08-06,Other,yahoo.co.uk,43488,7606,4842,7,Danielle glen,trafficway,North Carolyn,Perth and Kinross,BN4 8YD,28467.03,Self-Employed,30,Rent,2018-11-11,1,https://williams.biz/,,,https://www.gould.com/,
CUST00838,Alison,Shaw,1980-05-30,Female,gmail.com,55097,8527,4965,131,Stephen cliffs,tunnel,Scottburgh,Derry and Londonderry,E5 8XD,38922.24,Unemployed,26,Own,2018-03-16,1,http://moore.co.uk/,http://www.smith.com/,,http://www.grant.com/,1.0
CUST00839,Beverley,Richardson,1978-11-21,Other,hotmail.com,03176,4142,6548,65,Hill village,landing,South Deborahstad,Worcestershire,SK1R 8RL,43692.94,Student,9,Council Housing,2018-01-14,1,,,http://www.manning-clark.com/,,1.0
CUST00840,Leon,Singh,1970-04-25,Female,yahoo.com,94531,5380,8965,913,Stuart point,parks,Port Cherylhaven,Angus,E5H 9ES,42741.53,Student,28,Rent,2023-09-07,0,,http://williams-parker.org/,https://cartwright-kaur.com/,,
CUST00841,Terence,Chandler,1996-11-14,Female,yahoo.com,38528,8511,1496,75,Slater square,light,Gregorytown,Hertfordshire,E34 6XH,36285.23,Self-Employed,22,Rent,2021-12-04,0,https://morgan.co.uk/,https://thomas.net/,,https://johnson.com/,1.0
CUST00842,Harriet,Howarth,1971-04-08,Male,yahoo.com,89303,2595,2066,54,Julie ports,parks,North Cameron,Angus,SG3 4QB,30470.71,Self-Employed,29,Council Housing,2024-01-13,1,http://www.matthews.net/,,http://white.biz/,https://www.burns.com/,0.0
CUST00843,Fiona,Cross,1988-08-11,Other,yahoo.com,98004,8770,2103,74,Alan radial,ferry,Dorothyview,Kent,BB98 1WE,24198.07,Employed,32,Own,2024-09-09,1,http://www.kay-austin.com/,https://www.begum.com/,https://www.clarke.org/,https://glover.net/,
CUST00844,Gail,Harrison,1979-10-03,Other,yahoo.co.uk,48223,2658,1241,116,Caroline locks,fall,North Fionafurt,Orkney Islands,SR2P 1RX,33735.74,Unemployed,20,Own,2020-01-12,0,https://www.brown.com/,http://www.clarke.com/,https://www.ward.biz/,https://www.mann.info/,
CUST00845,Kyle,Perkins,1990-07-31,Female,yahoo.com,31889,7199,8136,649,Jenna branch,park,East Maureenbury,Highland,DD7 3LF,23138.92,Employed,0,Own,2020-06-24,1,,https://www.king-jordan.co.uk/,http://www.mclean.com/,,
CUST00846,Emily,Wood,1979-03-16,Male,gmail.com,48952,8012,5675,46,Hughes locks,mill,Beverleyland,Oxfordshire,SN8 6YL,47567.67,Student,21,Rent,2015-08-16,0,,http://www.marsh-wade.biz/,https://harrison.com/,https://www.rogers.com/,0.0
CUST00847,Andrew,Abbott,1994-05-16,Other,yahoo.com,90058,8376,0750,503,Sharpe landing,creek,South Henry,Cleveland,M22 8PY,35466.28,Unemployed,31,Council Housing,2020-11-18,0,,,http://www.daly.com/,https://evans.com/,
CUST00848,Alexandra,Russell,1977-08-26,Male,gmail.com,16655,2538,4811,4,Fisher fall,light,North Valeriebury,Clackmannanshire,G1 3XL,45865.26,Unemployed,22,Rent,2021-05-16,0,http://www.rose-jackson.biz/,https://www.ryan.com/,,http://www.morgan.com/,0.0
CUST00849,Joe,Smith,1985-05-10,Male,yahoo.co.uk,29136,2058,4813,353,Annette gardens,meadow,Philipmouth,Glamorgan,B0 5RQ,-10117.35,Unemployed,1,Rent,2024-07-10,1,http://smith-rahman.net/,,,https://dale.com/,
CUST00850,Maria,Jones,1959-07-24,Other,hotmail.com,73090,3962,3593,394,Louise extension,passage,Port Stacey,East Dunbartonshire,N6 9RA,32688.99,Unemployed,28,Own,2020-06-01,0,http://www.moss.com/,https://ferguson.com/,http://abbott.com/,,1.0
CUST00851,Carol,Kaur,1980-08-31,Female,yahoo.com,93960,8745,9948,2,Harris haven,pike,South Olivia,Greater Manchester,N9B 9YL,42191.31,Self-Employed,2,Own,2017-04-19,1,http://gordon-williams.com/,,http://www.kerr.com/,https://metcalfe.co.uk/,1.0
CUST00852,Marie,Thornton,1966-12-02,Other,yahoo.co.uk,58828,9951,7047,2,Sandra track,crossing,West Daniel,Pembrokeshire,G1T 0JQ,23112.52,Unemployed,36,Council Housing,2024-03-02,1,http://www.johnson.co.uk/,https://www.james.biz/,,,1.0
CUST00853,Ashleigh,Clayton,1977-05-18,Other,hotmail.com,40558,9770,4872,129,Parkin gateway,run,Sianbury,Angus,S3 3BA,30881.7,Self-Employed,35,Council Housing,2016-09-05,0,https://www.simpson.com/,,https://daniels.co.uk/,http://clarke-hawkins.biz/,
CUST00854,Heather,Baker,1991-08-03,Other,hotmail.com,37470,7584,1727,60,Duncan wells,hill,North Karenside,Glasgow City,W03 1UD,35777.11,Student,30,Rent,2019-12-30,0,https://brown-robson.com/,https://www.phillips-benson.com/,,,0.0
CUST00855,Adam,Roberts,1991-08-03,Male,outlook.com,25346,5811,2345,8,Day union,neck,Lake Charliefort,Radnorshire,TS70 6AS,57410.89,Employed,33,Own,2016-04-26,0,,https://www.burton.net/,,http://www.elliott.com/,1.0
CUST00856,Katy,Harris,1978-07-02,Female,gmail.com,90438,2411,5273,396,Miles stravenue,lodge,Victorfurt,East Dunbartonshire,WD4R 9HD,24460.07,Self-Employed,39,Council Housing,2021-10-16,0,https://armstrong-gardner.co.uk/,,http://little-robinson.org/,,0.0
CUST00857,Conor,Richards,1959-10-03,Male,yahoo.co.uk,57844,6011,8011,4,Harper shoal,row,Martynview,Staffordshire,WF3 5RU,51958.57,Student,14,Own,2017-09-10,1,http://www.davies.com/,,,,0.0
CUST00858,Thomas,Pearce,1984-01-26,Other,outlook.com,65821,7641,4935,88,Samuel stravenue,park,East Gillian,Cardiganshire,WD1W 3TU,27506.29,Employed,3,Council Housing,2023-02-04,0,http://www.bailey.com/,http://newton.com/,https://www.chambers.org/,https://www.brown.info/,1.0
CUST00859,Aaron,Wilson,1990-08-04,Male,hotmail.co.uk,18821,7769,7372,8,Rebecca motorway,crescent,North Sophie,Denbighshire,S68 7JL,49152.95,Unemployed,38,Rent,2018-04-17,1,http://frost.co.uk/,https://west-yates.co.uk/,,https://page.com/,0.0
CUST00860,Steven,Johnson,1975-01-11,Female,yahoo.com,44217,4044,7904,42,Wayne summit,canyon,Robertsfurt,Cambridgeshire,WR8 8PS,54355.74,Self-Employed,25,Council Housing,2015-07-11,1,,http://www.stephenson.com/,https://www.hayes-farmer.com/,http://www.singh.com/,
CUST00861,Jessica,Lee,1988-04-01,Other,yahoo.co.uk,34958,5167,6709,83,Davidson burg,cliff,Smithmouth,Suffolk,BT33 5XD,43750.84,Student,24,Council Housing,2025-05-15,0,https://www.naylor-green.com/,http://morgan.com/,https://clark.co.uk/,,0.0
CUST00862,Mandy,Taylor,1975-09-20,Female,gmail.com,81876,8161,8187,503,Hodgson station,flats,Willisburgh,Flintshire,M2 1WZ,37238.89,Unemployed,11,Rent,2016-10-08,0,http://mills.com/,,,http://www.james.org/,
CUST00863,Shane,Pearson,1973-11-12,Female,hotmail.co.uk,30060,1089,9413,0,Chandler lake,drives,Port Karen,Wiltshire,WN9 2GW,32267.08,Self-Employed,0,Council Housing,2021-03-21,0,http://lawrence.com/,,http://hill-williams.com/,http://www.barrett.biz/,0.0
CUST00864,Nigel,Gough,2002-03-12,Other,yahoo.com,11372,1189,1389,9,Fuller brooks,estates,Port Deniseberg,Glasgow City,S8S 8EL,45504.74,Student,4,Own,2019-06-08,1,http://mann.net/,http://edwards.net/,https://watson.info/,https://barnett.com/,
CUST00865,Sam,Murray,2004-01-24,Male,hotmail.com,48409,8014,6681,03,Powell glen,junctions,Victorbury,Cardiganshire,OL32 3HL,16523.35,Unemployed,18,Council Housing,2021-04-12,0,https://www.davies.org/,https://watson.com/,,https://reynolds-phillips.org/,
